id,prediction
355,86.53267139770051
356,23.393606654277647
357,0.0
358,0.0
359,0.0
360,2.2523357426644357
361,2.2523357426644357
362,18.60912212664814
363,96.41479709527796
364,288.25979952127057
365,603.1558690442456
366,869.2109533622776
367,933.931263367924
368,1591.3503610165014
369,1638.458179271493
370,1412.6620883428482
371,1509.1729187335768
372,1668.706452028631
373,1686.553879388355
374,1223.9545533668222
375,1108.5095092050349
376,626.1663742591471
377,605.9910125402542
378,445.2216745260379
379,167.12821076182968
380,3.060654720460024
381,0.0
382,0.0
383,0.0
384,8.216148103680576
385,8.216148103680576
386,16.331089204918364
387,65.05024086871708
388,137.41714411135166
389,517.1020348119067
390,723.1876022363446
391,790.0383338471578
392,1061.1456440850259
393,1057.644955634923
394,1092.003773152044
395,1145.9504007328678
396,1238.383461989885
397,1406.747612035351
398,1249.7542038023291
399,930.2394356767692
400,587.530196205669
401,613.0538446148457
402,512.4369758069545
403,250.60581894830187
404,171.78332967028243
405,0.0
406,0.0
407,0.0
408,20.033332351036375
409,16.424133415796312
410,168.95166230204342
411,535.4989927705407
412,1017.1024273015771
413,2024.7508557999458
414,3101.1628325751312
415,4205.464288230295
416,4217.404033561773
417,4604.18402322073
418,3571.5490455973904
419,3593.531729057502
420,3385.054334537601
421,3307.8600785659446
422,3836.3916062791054
423,3319.374708746145
424,2506.5296514068564
425,1590.3644418586478
426,874.6453842345458
427,494.34681129454395
428,185.60471194777435
429,0.0
430,0.0
431,0.0
432,17.474044557157136
433,17.474044557157136
434,100.22580819356493
435,457.7522878119787
436,962.1343780415664
437,1849.7546574187224
438,2543.1924113739155
439,3457.345825551559
440,3836.485983996751
441,4074.4952361241767
442,4168.168657203319
443,3494.8859562747584
444,1794.9635537771273
445,1269.6962687218702
446,1261.5544904507963
447,1449.2382237549275
448,1332.2082967638742
449,1179.6595830764975
450,464.38736638649254
451,225.52450992786243
452,61.4359267376059
453,12.670825251314582
454,0.0
455,2.3511375335494673
456,10.333930761762302
457,12.294434604095354
458,41.17618518852443
459,164.83036040384505
460,509.5906387392962
461,877.7584455397583
462,1931.1228893606192
463,3873.730916152958
464,3772.9700080343932
465,3119.5408012372154
466,3790.6205972062
467,3698.8178425631245
468,2939.083386304141
469,4140.450907814337
470,3415.6729318776834
471,3045.3613620184433
472,2246.3644222191833
473,1468.3111583754055
474,914.7705878011719
475,544.4193581748391
476,213.0470319547067
477,20.175318899025484
478,4.346120862826807
479,17.061102816673614
480,15.519886685970755
481,19.373999837256605
482,217.83873043462222
483,565.1863804310177
484,1244.0808555295314
485,2140.124733145471
486,3089.7149585179227
487,4156.270697873351
488,4691.504983299906
489,4882.471587099023
490,4940.998377004827
491,4899.005014194198
492,4769.280414737615
493,4185.81354141662
494,3514.1321944560386
495,2973.1906630517215
496,2195.3284837629176
497,1469.0508598362153
498,867.7551563805204
499,543.6316327849449
500,229.04101233318303
501,32.03388026189365
502,12.441623804352224
503,11.210429901592299
504,8.19279844503349
505,8.19279844503349
506,198.11151647945226
507,657.3754085130594
508,1047.4871104985232
509,1812.5056778506475
510,2768.5870310144614
511,3764.9691866662083
512,4272.464264799596
513,3843.1519094869614
514,3502.560732735189
515,3004.9968933646805
516,3128.6155290254355
517,3135.2136324493977
518,2558.8711383663226
519,1668.5749690825817
520,1108.7102689793917
521,808.1605379525473
522,492.86063453342115
523,299.3454972226893
524,70.8187716599734
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,26.62387021968133
531,96.94049069763004
532,236.77580500939672
533,573.4849316687641
534,919.0662384822286
535,1562.5916457027433
536,1589.5587051926723
537,1169.660409153609
538,1057.5123609640534
539,2435.365460957642
540,2949.167562882379
541,3247.1458882577112
542,2914.8854926701874
543,2797.1339463565077
544,1990.2448926554412
545,1159.996970300954
546,746.8844938526927
547,413.2045876174182
548,175.48751187644325
549,15.532559283643767
550,0.0
551,0.5877280802991207
552,0.0
553,0.0
554,6.366058403236119
555,85.46792521803116
556,164.98728732879306
557,265.9716151631324
558,468.8469948089479
559,737.1567566318706
560,1403.4062919818514
561,1549.5665284731065
562,1414.9572243466089
563,1227.8739658300617
564,1290.3511175020335
565,1442.829830926775
566,1520.8717512073968
567,1913.267117836605
568,1454.7903848658004
569,806.6953785051456
570,658.3791557645902
571,361.2395481547384
572,142.0749288892695
573,7.4820712369666715
574,1.8847483941837044
575,0.0
576,0.0
577,3.2001465135677667
578,164.6876593213878
579,510.588403396847
580,1129.5520635856208
581,1987.5415772919448
582,2756.126224189513
583,3647.3261891929674
584,4073.801712072087
585,4190.305656251381
586,4054.0168109933934
587,4022.85570418187
588,3812.7323324946315
589,3038.3363153786686
590,2284.067917566766
591,1855.8978557490648
592,1156.5002074788758
593,928.0519821770113
594,693.3794621665957
595,291.28133704601214
596,165.12960916955174
597,0.0
598,0.0
599,0.0
600,4.0123306752581405
601,4.0123306752581405
602,134.77253487155062
603,545.3435930586123
604,894.9331735933038
605,1746.966237684801
606,2671.609419954188
607,3481.975774867495
608,3878.6158560265067
609,4062.6788109955833
610,3006.2313677303896
611,1974.8091006612767
612,1887.8186791105159
613,3084.744225079592
614,3108.736767852805
615,1982.3822201046703
616,1128.6650817841635
617,792.2373450261507
618,579.8792514843437
619,329.9856616575409
620,83.51575481558554
621,9.470294689511885
622,0.0
623,0.0
624,5.114681716210796
625,9.76900816132143
626,58.055122164378
627,296.2403843535668
628,592.4279685962978
629,931.4127725066414
630,1157.8259189006485
631,1250.1951905002973
632,1477.435371667245
633,1441.902548196059
634,2054.478391497231
635,1588.4672397135805
636,1193.3169540881236
637,1435.5021116114972
638,1158.981593678065
639,1211.541595028853
640,906.9171997161027
641,478.2810115260728
642,200.6846085649589
643,81.17207174347121
644,23.109813820912294
645,5.073067547622913
646,0.0
647,0.0
648,0.0
649,0.0
650,18.43199130119463
651,74.7132738643464
652,131.13754275659176
653,359.4927173551989
654,522.1662864522308
655,732.8638277063793
656,977.2326405728129
657,733.1707302346134
658,893.059174285908
659,1123.824874452524
660,1118.5369302480551
661,1157.7212411639237
662,946.7904010243274
663,936.4504204084501
664,661.0501484288438
665,490.9528028502118
666,281.68168112387207
667,95.84632758509261
668,19.213211967266194
669,7.201817413666102
670,0.0
671,0.0
672,0.48427300959194836
673,0.48427300959194836
674,135.4540982416076
675,516.5418174575783
676,909.1577956789586
677,1675.916791162738
678,2220.6305474161454
679,2821.770562960689
680,3664.1661937827826
681,3925.743468736298
682,4044.5909714987715
683,3893.312668982167
684,3529.555366791362
685,3070.6426433991783
686,2548.0270516008995
687,1871.0564917818406
688,1034.1925778127675
689,553.3140203259502
690,422.2212462689601
691,256.0191414709955
692,69.05408707513305
693,0.0
694,0.0
695,0.0
696,0.0
697,0.12877303285863922
698,58.0307213374045
699,178.60977699893132
700,429.14778184439996
701,688.5703912626389
702,765.8586962542716
703,1079.7494405370912
704,1610.7495216075167
705,2280.0742939163506
706,2684.380949160796
707,2696.802017362784
708,2861.972650010561
709,2693.08352253407
710,1836.6110645977685
711,1362.1605281961395
712,810.4400276269586
713,537.2030320255858
714,365.66738878873053
715,226.0566600289176
716,145.4773109538679
717,7.600512490477406
718,0.0
719,0.0
720,3.1249014798237242
721,2.8000385263132888
722,3.1249014798237242
723,4.561739717419063
724,35.73479159727218
725,128.9906522569436
726,250.4904617374009
727,342.2982310780745
728,367.59711835920507
729,406.3708301410293
730,469.4926681261281
731,440.19452536384625
732,311.5990341685513
733,162.09711463783356
734,121.1876605865135
735,148.0135896950657
736,87.79941475779201
737,73.0777728556305
738,32.13468190949225
739,4.996113102171345
740,0.0
741,1.5617451559923148
742,0.0
743,0.0
744,9.891714616062991
745,9.891714616062991
746,9.891714616062991
747,10.927117061063806
748,76.25543378648302
749,172.9330117753306
750,217.46657189956576
751,303.85165708796217
752,441.1341525729779
753,577.5993143662873
754,651.0652449269475
755,629.291481264075
756,592.9000324697464
757,476.3672552618155
758,372.1731225671573
759,328.46524559356993
760,265.39816042490145
761,143.7409280040049
762,46.20751431498477
763,10.627646174106392
764,0.0
765,0.0
766,2.942378108487946
767,2.942378108487946
768,17.406402832851605
769,14.260611020148954
770,14.260611020148954
771,38.89244646927753
772,100.26965388598357
773,205.39452257085352
774,418.5217708725661
775,514.7916324676518
776,572.2575250976474
777,833.8260729137093
778,917.150639973109
779,913.9392080676704
780,776.7893632018851
781,683.1615849715675
782,489.8395226736882
783,334.7789833394274
784,247.0637594150776
785,149.7340812269414
786,84.34390392758215
787,39.14718204474756
788,19.043199581189263
789,19.043199581189263
790,14.069300542605793
791,12.992959476353215
792,2.227068796353271
793,2.6463331443880067
794,3.4019412882672495
795,13.52364321694213
796,55.100440404674494
797,150.33756044584842
798,353.23326106863414
799,526.5152822076293
800,465.67287566874285
801,733.1943876904345
802,796.3275908131226
803,710.5574757615402
804,722.816028274285
805,493.631569325692
806,506.3724210339656
807,357.2994326597507
808,309.21576860689186
809,166.54621587873137
810,74.15380700055522
811,30.066594851921266
812,12.138294602672865
813,13.862646760467117
814,6.538696094612476
815,1.9466628462816227
816,27.38597275601976
817,26.014700514905424
818,21.4178211513443
819,53.28780846097066
820,96.73621454541565
821,203.85182877178937
822,378.3178145846811
823,478.06992585597135
824,549.8074274839806
825,759.1234890410274
826,870.3422863538983
827,921.4848065488399
828,937.0458799543657
829,853.7157929796767
830,605.3004982759023
831,361.3174172713182
832,233.24662944874325
833,147.533304905707
834,93.76459446567148
835,51.329224886137304
836,29.36336081901706
837,25.26515418358256
838,20.922816998196375
839,20.936065764542075
840,22.375535424184395
841,22.362286657838695
842,17.38838761925522
843,54.43995388747901
844,125.4918449222988
845,273.523761078368
846,431.8056893811071
847,513.7297270900299
848,559.1611242958904
849,737.612215304525
850,690.4645032609238
851,638.9618434351851
852,635.3133655746333
853,644.4247433708204
854,541.0283661425801
855,363.0430042525695
856,297.1692086788443
857,145.2531998763787
858,88.30666028749746
859,46.632485534631115
860,29.81578053431464
861,22.528740235911343
862,21.157467994797006
863,19.12372548245253
864,21.730724804641397
865,21.730724804641397
866,21.730724804641397
867,54.43995388747901
868,122.8775283802781
869,289.60401667947394
870,431.8056893811071
871,523.1339148631291
872,640.3519942241512
873,832.1528394202932
874,832.1095913824528
875,822.6619955817057
876,794.6990223341654
877,719.0757173640989
878,582.9667079897458
879,305.11578341545953
880,266.6906934646279
881,152.9719734244618
882,83.24597204308786
883,44.3419880646593
884,17.976108613410172
885,14.423945275331103
886,14.747625929827787
887,14.156800963154486
888,13.970796659047403
889,10.223644157502292
890,11.66604014098863
891,15.364593154648995
892,39.068791234295574
893,68.3032130345457
894,71.95350154858508
895,95.59827073070974
896,97.57749584012845
897,180.11122387665088
898,179.84755858168285
899,158.1426285770895
900,249.03492328132415
901,265.76057394613974
902,172.8905765793283
903,125.39685485743216
904,142.47565245156093
905,88.31207529591669
906,62.377871609894115
907,33.89785458275716
908,13.828258364692479
909,12.29091510648802
910,13.196702054921001
911,6.744292503115839
912,2.737408714995536
913,2.1819679008165815
914,2.737408714995536
915,25.749142754720427
916,56.45220002347758
917,88.8373788284798
918,115.03672127749415
919,175.53027944129803
920,288.5577117534631
921,386.93551311517416
922,376.0659628731602
923,474.7064245401407
924,380.7831343660592
925,444.9062601614139
926,302.61369151485724
927,126.85185598583776
928,84.30453203378586
929,52.87028873553717
930,42.08816701679722
931,10.797565322917926
932,0.0
933,0.0
934,0.0
935,0.0
936,6.291410940447967
937,5.853219873257328
938,5.718063194901446
939,10.163414600878353
940,34.37095303631029
941,68.69041353055239
942,108.72948949922862
943,165.8563845986176
944,192.3297761739754
945,387.9385030128194
946,409.0258996279655
947,412.13453296383256
948,396.92494858059877
949,345.266440109711
950,232.8354060406115
951,161.18399711865652
952,122.31060731369594
953,88.36469539820865
954,54.23413150703403
955,29.85255319856844
956,5.633346164295778
957,4.364761540549691
958,8.618863460721352
959,6.013554132330147
960,6.062611668946807
961,3.5394408698898174
962,6.899283488554622
963,4.493311011716987
964,39.350207307195575
965,90.34214529808713
966,93.6485501296824
967,194.62548269692763
968,247.80077894115266
969,261.8534415661411
970,139.22301967729146
971,191.705523641685
972,192.35133210775558
973,227.9978906570165
974,121.51772767884552
975,64.22301483909142
976,121.22136881341314
977,100.65992659431213
978,60.95139650636105
979,27.948475360856534
980,7.147661729464081
981,0.0
982,0.4447038447562879
983,0.3998657865224144
984,11.566105720513171
985,11.566105720513171
986,11.287953077292544
987,38.0505172793158
988,82.60987597733578
989,118.52295491623524
990,128.46555865758128
991,90.80863649252973
992,195.14297858598758
993,300.8721032779865
994,305.74154467711924
995,306.41714000013394
996,278.1987416110778
997,302.47296604944216
998,190.99742049375735
999,113.00635761667981
1000,120.62438725564616
1001,65.8108271506614
1002,55.39258196389253
1003,26.78067907848425
1004,8.452048737843972
1005,13.425947776427448
1006,10.718374985909845
1007,11.301780325279266
1008,2.393661606829357
1009,2.169915372808128
1010,12.31717035510206
1011,30.039064927219993
1012,71.58691880162579
1013,110.85253406503654
1014,202.2655058451862
1015,221.68116873243545
1016,121.87927769147046
1017,239.24195970715098
1018,300.0508933302503
1019,281.4117697927857
1020,239.92310286287864
1021,196.03416784667644
1022,100.42350681341331
1023,48.46712847845059
1024,54.43440342633063
1025,55.27055069509578
1026,64.1258221903046
1027,32.16858098609957
1028,5.993887290820038
1029,0.0
1030,0.0
1031,0.4396257504021735
1032,3.7141791791766896
1033,3.158738364997735
1034,6.359003988024295
1035,26.688177051428376
1036,91.29436578837318
1037,148.18918492520285
1038,196.59302512660133
1039,162.35054591804746
1040,213.9714330846545
1041,455.29494565517473
1042,353.41989008243604
1043,404.1844840716218
1044,361.0222414424167
1045,338.1658318614707
1046,168.82241401734052
1047,96.0221689176565
1048,83.56983314222973
1049,51.72821062050837
1050,46.383609527046396
1051,19.038429458132097
1052,0.0
1053,2.9876034629942745
1054,4.145825000268026
1055,4.2201097468955275
1056,11.774882949268452
1057,12.10743624466032
1058,14.866305764015184
1059,22.762483077528703
1060,61.478932165529606
1061,92.06893871631613
1062,96.6667277438109
1063,112.7579663821087
1064,126.32895422176803
1065,199.2471873982344
1066,208.93705841009165
1067,247.43659659339102
1068,234.01454810476824
1069,187.7168062536395
1070,87.36067595373318
1071,37.00789969521217
1072,46.59271059620923
1073,46.65730330716907
1074,35.93063275526499
1075,24.581697252748434
1076,5.1566261094353
1077,1.1740004022405657
1078,1.1740004022405657
1079,2.348872894154545
1080,2.736798950574329
1081,2.550749450849958
1082,5.751015073876515
1083,16.31007352572354
1084,75.23252656777811
1085,94.89436059298458
1086,100.6341846847297
1087,81.4096602791499
1088,138.2935021576769
1089,310.3958082292827
1090,308.26515144328886
1091,340.806787898269
1092,393.2596111381933
1093,414.45078127245483
1094,232.22601884999412
1095,100.67057202290034
1096,102.22501229694187
1097,74.75814626834524
1098,80.11923097196245
1099,36.81082265814771
1100,7.736299242533104
1101,7.736299242533104
1102,7.736299242533104
1103,7.736299242533104
1104,12.305629425062499
1105,12.10743624466032
1106,14.866305764015184
1107,23.146725757655254
1108,65.63340143614128
1109,92.61913326631361
1110,107.24727212237218
1111,92.08589242820433
1112,119.25462119347075
1113,193.19945871349492
1114,200.57532553029975
1115,229.4463019399535
1116,199.0314712525102
1117,232.4340551438462
1118,137.23722253793153
1119,63.16455459862796
1120,87.73172261731494
1121,63.522489967400304
1122,70.80253145411443
1123,41.861866163901645
1124,23.127924779325852
1125,8.972795318166265
1126,11.040018691032541
1127,10.885153952049786
1128,6.530910846918641
1129,7.0715002342903945
1130,24.77269725207766
1131,66.77149148052486
1132,133.25094034118234
1133,342.682547264034
1134,506.8687063061012
1135,547.2614547645832
1136,766.9739683165144
1137,957.8092560454925
1138,988.3079694241104
1139,963.1584574484194
1140,965.6043425605454
1141,963.4360120325955
1142,760.9102338595206
1143,452.01814357382165
1144,357.95813545404917
1145,255.74728156761066
1146,153.7207559682664
1147,79.52596062504676
1148,40.665582938466706
1149,27.866192869250398
1150,23.251621201875306
1151,23.251621201875306
1152,26.783555588344125
1153,24.657896067500193
1154,35.34274553462134
1155,70.77308839504799
1156,162.14746956195373
1157,305.38504626486326
1158,446.3048318803303
1159,503.602116939972
1160,654.9208206046557
1161,796.0256525379003
1162,818.6341331719284
1163,699.6275315642523
1164,418.854789750841
1165,438.6233405486136
1166,317.88088314041636
1167,212.39814737019364
1168,249.61406265781244
1169,175.65548827146753
1170,87.4976823787813
1171,57.78176223739687
1172,31.47878079001079
1173,24.176556266155266
1174,24.176556266155266
1175,22.050896745311327
1176,25.875710634446474
1177,25.875710634446474
1178,32.20741012725047
1179,51.22574206389463
1180,97.41046763710226
1181,155.12713758660558
1182,328.25383277542693
1183,458.89449634557354
1184,584.6450727369573
1185,659.1067762115715
1186,798.1548637506938
1187,860.285960450505
1188,881.2230602124663
1189,826.8658422181255
1190,613.9304326144329
1191,417.55708457318957
1192,345.7681896537246
1193,248.892799953241
1194,145.73077520052234
1195,81.93017681906788
1196,41.09373027579269
1197,22.154544963056452
1198,25.49333779918267
1199,24.240874661756315
1200,29.76131844138466
1201,34.216298285104514
1202,55.05654077403565
1203,92.61355444019122
1204,194.3993455981482
1205,359.30796179853974
1206,485.79719123683185
1207,538.4070772556788
1208,748.5960994719436
1209,892.0822239678242
1210,933.0465012204052
1211,913.4687961001574
1212,881.4305151060734
1213,873.063880046919
1214,647.0743629719957
1215,417.80585331139406
1216,364.5348323237727
1217,249.42779479063876
1218,142.29393244082505
1219,78.4314598668373
1220,35.787825005138544
1221,22.09387177032978
1222,21.458568677077192
1223,21.99915806444895
1224,26.488315145800385
1225,26.488315145800385
1226,46.67557464774798
1227,84.07831409202818
1228,183.35597643174222
1229,312.07807191418465
1230,442.98589050765236
1231,520.4417724025245
1232,677.5713130398575
1233,745.0619533078724
1234,778.215655453451
1235,688.69250996624
1236,474.3153784493178
1237,540.7537928857408
1238,460.17963750545977
1239,292.07417230803463
1240,259.5686881443425
1241,194.23819438703174
1242,116.35828029140234
1243,57.208405303816484
1244,23.711399927748293
1245,20.431470675651568
1246,20.33668677901988
1247,16.537113013006653
1248,25.087296836249106
1249,24.754743540857238
1250,32.147168140855
1251,49.313490063896694
1252,79.27720216162683
1253,126.26608183104388
1254,194.0007280861857
1255,260.2524326225669
1256,339.91374176238594
1257,332.05892969498825
1258,275.7515230699778
1259,536.6432403650786
1260,632.2391248198584
1261,650.0346184839242
1262,533.7122899353956
1263,354.1001423564969
1264,241.347437318686
1265,220.91385774955458
1266,145.87170574081668
1267,63.804382779656414
1268,41.707772229025345
1269,26.353184664851703
1270,30.945317556205154
1271,0.0
1272,17.60143085212692
1273,11.79543561106743
1274,15.97844828449664
1275,39.19095546843133
1276,76.37066778081277
1277,81.56552994699403
1278,106.84063366201973
1279,105.4563122581815
1280,236.55868939185441
1281,315.68243680058254
1282,298.1453898935654
1283,310.1328153616562
1284,310.1513060842575
1285,287.12931723924515
1286,392.1322574311017
1287,249.01243602520174
1288,240.0757976674518
1289,185.8668292520834
1290,116.64092201722369
1291,69.55459284331903
1292,27.04024986304884
1293,20.07776219661198
1294,22.582029343017812
1295,24.405251803466633
1296,31.050882216265073
1297,24.834840159433806
1298,48.06061174563473
1299,102.20362431184792
1300,196.94711652051518
1301,352.8766996105524
1302,471.18939291861085
1303,494.3078366849071
1304,634.7450159190217
1305,667.4734703917306
1306,469.1591812601703
1307,543.8873789895198
1308,527.6199871652259
1309,494.9731146121866
1310,429.6908786293528
1311,247.24018092414605
1312,169.6923074945828
1313,163.04792421414933
1314,99.59424056346477
1315,50.33126672946012
1316,13.16305721392875
1317,7.012826734312945
1318,7.012826734312945
1319,7.012826734312945
1320,25.528583292626234
1321,25.203720339115797
1322,44.024207735944714
1323,76.53788531003951
1324,156.030056919898
1325,310.0909882384539
1326,469.02225062407706
1327,435.0496948865322
1328,569.3188113861286
1329,703.9578236445362
1330,818.7702671682034
1331,694.090513793306
1332,724.3853302126255
1333,733.0165381435974
1334,483.6364507543934
1335,278.6863345906265
1336,238.02930754516055
1337,192.77811464563604
1338,124.70176769400888
1339,51.197408116341784
1340,22.6525815468107
1341,21.501671627543576
1342,22.925814781617927
1343,22.925814781617927
1344,13.158249073540942
1345,13.158249073540942
1346,19.489948566344907
1347,57.41733890070407
1348,113.72586903304267
1349,185.91498251690425
1350,180.75511136531765
1351,187.1207692951366
1352,210.5013081623738
1353,286.0079436430405
1354,340.4912470356061
1355,408.2507601807795
1356,335.5914873261621
1357,331.49184849664175
1358,291.5867901890454
1359,167.55398097638255
1360,175.29625040031888
1361,97.73711778361682
1362,81.63237694016004
1363,42.71077047771699
1364,21.63460700910042
1365,17.100739668532864
1366,15.734224305411729
1367,17.08023107755068
1368,0.0
1369,10.978673553602802
1370,15.60791875241872
1371,25.94028586814988
1372,59.87544051014637
1373,80.16369564507421
1374,102.38837121471222
1375,101.45695908946486
1376,114.74134596849126
1377,150.32290911924193
1378,159.253725444073
1379,204.0065887213068
1380,206.22161096869232
1381,214.07136553087173
1382,162.5936470801754
1383,79.69170778433275
